12849	20134	25357	21556	29343	2795	19404	32394	3612	4145	16130	32020	26176	30655	30375	20594	11641	19805	9783	6600
3501	11111	30317	14190	8736	23839	28238	6632	18583	31559	28010	25880	3518	14064	7007	12722	14535	18061	28830	753
14932	10571	15474	17544	663	13477	19518	25820	695	8242	6150	24432	23926	962	6192	19360	2834	31658	10380	17299
29800	26460	7315	14187	18783	30267	26860	190	5764	30381	1589	19018	24050	7025	28927	8164	14197	11059	27418	15026
15343	20061	25108	23962	16378	28465	7932	22010	8654	24597	9067	29850	11878	15405	22470	4831	25054	13871	28349	30785
1824	18803	8727	13310	31423	330	11442	16144	5411	19089	9669	31325	32743	902	8553	23855	31359	15834	14936	26595
21022	26375	26868	12005	4310	19171	19339	4572	10242	9333	17369	29473	6625	12552	3534	886	26243	31103	13202	30197
16361	17896	711	12358	18792	28500	26382	19221	26190	997	19916	30403	23496	28968	30510	6236	18947	10405	22634	13002
16530	29365	29512	28744	29200	25492	18146	24601	19206	9911	15783	15481	28686	5216	15526	19668	26425	17775	14346	14390
28847	6523	28896	23555	21141	25377	16417	31464	7220	11932	4844	22545	9303	22166	31763	4764	18164	23358	32473	21838
9743	12187	30458	11909	29148	28960	16876	9326	31780	15744	3429	22904	6889	6852	28445	21769	7757	9626	10709	17519
23984	31216	17304	18457	8217	2497	20801	8455	25559	22063	6973	21119	18792	16083	32658	3074	9625	23377	13600	28542
32495	4911	21543	1989	31302	26599	18442	830	31416	9530	3667	1754	30912	27592	26358	11594	21663	18910	23002	1648
10239	22159	13717	11027	23255	774	27512	14550	32654	5658	27851	19051	14947	1571	27993	16388	14348	9484	12080	27658
30621	21162	15266	30738	27564	10572	11663	5645	14003	22676	28903	20926	1717	8837	7018	5746	21541	11996	17074	15595
2051	10404	29556	13725	19784	23045	11779	8989	4484	14941	3093	30934	30918	8850	29642	29182	18620	7078	31722	29896
3867	31627	25966	13787	1857	17465	20035	12292	794	30975	330	17447	23360	24086	1955	5500	10854	22140	24363	30199
22518	21503	31299	30472	13817	3480	27860	29317	13880	28667	27280	8165	31392	31852	31354	2478	17643	2516	936	30512
2429	7188	5959	7796	10636	17817	7137	12912	6276	18225	15835	8572	28842	25117	18754	6154	15103	4199	20679	7057
28263	6006	17927	20938	27146	10463	26384	18463	28411	1406	9505	20321	23832	22214	26802	16313	14129	12885	22196	14561
12908	31691	31514	12947	21735	6365	31896	28994	26528	11173	15787	13065	16274	18236	3801	10465	8737	21131	22074	4118
18616	3422	20535	32764	18353	27578	19858	16350	23669	15217	4775	14647	26340	18419	15345	23076	4599	28775	19407	31770
28579	25595	17800	8916	3073	30840	31117	10128	15277	20249	26367	9339	10604	15261	22129	13418	26385	8603	4591	23242
1441	15382	24127	10202	30901	849	6502	27928	18720	9444	8815	5624	23250	16912	28263	30940	18940	26704	28332	13377
9077	30768	11368	27702	31837	28258	15704	31763	11520	17167	30162	28775	13052	21355	31750	23858	32423	2444	8324	25685
12203	13948	8190	70	1267	21133	12879	26376	971	6124	2749	6491	6722	11129	11643	29232	16595	18390	15986	19039
24389	7870	11586	1180	30928	25753	25219	5544	25473	14925	21072	23748	3808	26966	6150	24683	7631	9753	32585	17216
22453	19573	7752	1350	13532	19100	25922	25935	2584	11809	18250	30391	6058	1874	24647	16209	32611	5831	15422	29090
26125	31035	9172	5965	17414	17819	4622	16335	10542	20829	14172	1900	30723	3859	11734	2665	23563	15168	17093	6268
32627	19306	31077	15489	17397	21360	10985	27758	767	21790	26560	30089	6417	11775	32279	30937	16486	6002	18847	3034
32472	27904	12432	20853	11006	11501	29166	7982	19607	26381	10507	672	23595	3545	10829	15142	9711	24002	7473	31708
21482	20166	30608	2502	25430	17472	15905	2638	2377	28420	11840	5620	19092	5547	13549	25409	19179	14124	22296	7676
5959	15277	28444	16033	28553	10136	25481	30223	21344	1264	15142	385	22124	30438	12854	31423	32676	11175	13563	30870
14325	8313	25465	4997	3115	27654	636	8889	17941	759	32220	17724	8420	10949	24576	2921	7381	3788	25249	21667
13840	11170	31952	13638	719	1190	4667	30942	31938	22492	10156	5271	31155	17400	16594	7669	5990	5304	19268	6597
7875	10615	15043	14164	8758	10752	15039	19422	23383	32160	6429	8777	3014	14463	20024	29459	25945	29487	17958	6282
15738	16518	20284	21307	4042	13737	20948	12972	5131	14442	13645	30286	27452	2004	5716	31405	10245	13059	12898	1770
13910	29242	11398	3691	26188	5679	3941	15057	7764	425	12415	21034	30866	24909	22708	19816	20356	5557	22022	13075
32226	963	23200	2618	21961	16181	19736	31151	4889	17273	28145	26484	19740	11970	30308	11376	11112	13147	5215	12390
25094	13116	26575	552	14547	14811	25883	16392	8743	18500	16624	25744	9397	10092	18756	19315	7346	13506	20373	706
6202	23816	2162	15459	21231	14689	1085	29632	5347	683	9519	7100	30904	20238	13980	26859	23813	19925	2425	3074
1276	30077	14875	28812	11338	22540	833	21471	4671	4517	16981	18511	16431	1368	4335	30881	3864	23614	6043	16323
12420	31430	32220	26810	16049	24650	7025	10971	6128	9446	20182	13886	2379	2441	7438	25712	3178	20044	32416	24936
7352	17155	32224	24764	26561	17938	2671	13077	23774	9603	9733	20449	24597	5717	20078	10055	9275	13846	18643	20576
28763	19124	12859	26532	21596	13456	31057	12706	4317	18132	9576	22005	13924	31239	3772	18035	16312	11486	27643	9895
11147	26453	22788	18306	22876	21503	15086	2893	11676	25498	9548	17890	16656	20199	9391	27932	8054	27321	4717	11660
22891	587	21921	14189	28044	11222	13683	22490	19676	19299	8346	12863	32358	14302	3615	11790	9763	13933	23395	27827
29469	16384	19299	23497	14549	17704	2875	14222	14306	25644	24553	4500	23004	17754	24916	12218	25720	4507	26253	22363
26612	14154	1876	22725	27830	28998	22238	28397	9264	17478	15317	18273	8454	26221	2465	18045	23155	17695	16102	23522
32489	7442	3405	31524	23031	22696	3720	3267	20848	10364	19088	27485	15818	2618	29489	16673	8644	12725	30921	22919
1355	2099	23629	15166	30623	13835	25228	7782	31922	27251	3256	4864	27089	21907	31266	27555	30085	2270	5957	16496
32444	12705	15878	7752	20260	25052	11066	13884	23768	23378	28009	8516	20286	4316	12497	3124	19247	20994	3246	24557
19033	21708	13753	14800	482	4566	14831	18553	7246	9891	10643	24745	19107	12851	20854	24195	28875	24536	27254	9980
28985	5189	25157	23949	23504	28904	8556	8746	1024	8570	29327	27512	16946	10196	28402	20795	25702	6660	5180	23309
4634	1696	26491	10070	10094	29530	18793	32376	19335	10709	24558	9802	17969	18103	14565	2504	22728	16128	2595	2313
7768	20378	12981	1393	14083	2864	24938	32295	17059	31300	1170	20681	28337	380	26372	29279	7014	573	7782	13454
23583	27003	11944	27407	22278	8400	1746	1375	18415	5579	15104	28855	10880	19338	8106	22078	20373	10891	10793	2430
25058	703	14967	15124	7643	29664	12855	17324	16592	12293	31989	6957	29533	19572	28078	20529	13057	5303	5523	5048
32525	5106	30730	11549	19648	18547	16374	27209	1712	13707	23096	24614	7019	18332	6518	3926	24415	15988	18202	16678
17911	4569	17822	12477	13831	1125	10248	21658	32106	22677	25264	23613	10218	23580	31049	13859	15711	15741	19999	12792
11035	24536	30366	4873	23686	8452	14612	9976	18182	17887	6072	13491	27938	226	3306	22438	7398	18169	23740	6960
28041	26257	8114	27220	16461	5362	27334	10162	18599	26063	14511	437	24480	24859	30819	22285	9851	11039	25819	16224
15512	29386	2582	3132	3224	6728	7008	22097	29890	19926	32468	27357	20133	31956	12832	11623	6655	26907	27784	16816
20190	16530	8750	4583	6917	29948	19600	1308	3729	17940	7250	31223	31709	12764	30782	22954	3746	16178	28041	22308
24163	22180	30039	11911	8	7557	13186	30941	23241	1856	4759	26631	17485	4333	24866	32501	10259	23330	21548	6685
15890	5644	4865	23589	5276	29630	12343	21219	29064	5320	13291	26760	20112	8972	6990	29976	29944	3789	29025	1054
31857	8713	25852	8861	12604	24073	21	18761	9618	22326	25663	14071	29252	814	12401	20307	27295	11543	29705	20945
18322	1076	21264	31974	3603	30901	16320	29047	13502	23252	27971	27282	19647	28701	24510	7516	12787	29453	15758	21834
1610	12511	17874	8340	31856	14755	4137	8423	13740	22160	31165	21595	14088	15003	25472	27300	14770	8521	9653	31372
23202	20417	23731	11169	28029	11301	29413	10282	30393	24354	3094	27488	4355	13254	13803	16347	16861	10642	433	587
396	27857	27481	31848	31281	10536	12737	27692	16950	27245	1078	2879	5611	32700	10550	10931	21617	5320	634	14065
17368	30064	4660	14323	24708	12179	26005	8628	15317	1828	2194	2277	11783	28801	26344	4066	24406	1280	15965	8164
27750	9675	1609	17016	10723	16623	28758	12080	19300	27823	26244	24984	29078	19742	10864	19307	25494	30701	31189	30471
30622	19073	23635	11807	28388	26184	32367	30896	18623	18254	15836	2102	20748	10507	19193	25375	28112	11648	922	25728
28703	31362	27403	25607	27708	16725	25426	6705	23809	25724	2997	5308	5761	12240	26748	20320	19437	22224	14328	17594
11444	11576	6340	2953	23790	19925	25931	21532	19707	9111	26762	23051	13415	2280	20504	7718	13329	28988	32611	31915
25485	20713	10300	29628	19910	14138	19606	11791	8424	20158	3466	9704	5501	14310	27551	29764	20694	29135	23625	8279
18092	17757	22703	825	24071	26249	18865	5085	23903	16380	29994	12098	25089	7388	20594	12525	26293	9446	23592	28566
7582	24253	27950	29218	8545	11393	1780	28881	16778	30372	11002	30393	28203	30969	16784	14195	1733	26126	32737	27924
4204	21692	28463	21086	5927	11260	31072	3384	16022	252	7866	7516	17879	7027	14571	9040	681	5169	28492	5015
6098	16890	16486	10792	27327	26772	17590	12831	7275	24095	3757	30131	2434	6821	19451	27240	5573	26098	3085	28037
18096	6054	20436	9417	29018	7560	18121	22362	32670	15389	23854	21246	4216	15738	32662	12685	30641	598	14247	4775
24767	10595	1567	7586	6375	16607	7701	24518	17572	13925	25986	23229	1100	30986	24319	22341	19441	421	24784	20520
29317	13678	15650	2414	15426	22219	16273	10193	25673	30822	9197	23665	27018	9859	27198	30921	8931	14993	11269	32482
24204	3326	22213	454	4274	31056	28610	27192	21858	26738	17673	29602	18857	21835	12208	30031	32762	32661	19295	19418
5071	16621	18192	30439	8339	14374	13074	16144	8128	16099	28756	30755	29253	23909	9440	13194	6442	12449	22950	30474
24950	30358	9595	19377	1873	13533	2401	14601	5222	11650	25097	146	32139	5650	4758	11631	17316	17653	19620	19552
7108	18686	6537	24560	25238	8001	2266	25840	24316	31525	10290	31523	6133	21690	10286	1595	16836	12620	21180	23300
1615	23096	13974	19680	11461	30206	11273	12147	25731	14232	5883	8351	14137	6154	2604	11955	26184	20027	12220	11999
14191	30979	6894	22508	29863	12165	26411	29993	9035	27583	18506	17833	13948	863	28686	23467	16580	8920	27888	4186
26873	32438	26143	24503	9829	12078	22726	16595	2083	27130	14989	20033	3020	3684	9570	21195	18260	14240	28793	3684
27182	18782	23185	18270	22967	10912	10618	31709	27857	8905	25300	18316	2766	3319	537	20878	12689	21907	20446	22200
9967	30247	15957	9213	22875	25455	28439	5417	13251	8626	17952	27603	26805	29522	11803	4748	30918	21923	29153	8285
30772	16377	20284	12401	22474	22789	9968	25102	13572	5729	28156	5322	30068	31337	17437	13563	12644	25677	21396	11375
12733	9828	24105	19293	1320	22211	7024	15772	28786	3599	19531	24595	15925	2191	10160	2673	12725	23941	1196	8478
8456	16575	26024	881	31354	617	18668	10787	14639	16677	25185	2563	3338	606	8859	3820	14798	9432	12054	17140
29059	24972	12224	30183	11804	20148	5560	30964	20054	6434	16214	17061	31203	26581	7531	3861	4296	7630	15818	20573
10756	28192	24327	847	25970	30279	29054	15463	5360	21178	10647	254	193	25028	1865	16577	19248	10383	30429	866
14198	3714	28405	7821	22494	25292	12236	2078	26407	24641	1983	6289	20778	9062	16653	20921	11965	18119	7387	32181
14550	6545	32635	14881	30452	9308	12781	17289	11450	28745	23718	5411	19165	17485	8081	12477	26433	19660	27476	8948
95	24938	32724	6055	4074	23838	13307	4779	12466	15496	27321	8384	23496	30340	22856	5316	227	17151	693	9511
32258	17417	3228	32159	14931	17708	20787	6429	26708	1276	21129	30719	13112	15600	29456	1671	23436	23408	5978	18316
1818	9263	5408	5999	18446	10939	5000	6993	8023	23379	16551	12419	32336	1528	69	28734	2976	8134	30689	7061
12127	11909	7157	935	10874	4732	8828	16921	15704	8837	32432	21956	8637	20071	18968	30634	23535	15199	16066	15407
10008	3840	9934	21638	236	23614	25900	1129	6283	26309	31653	8205	9385	12431	12832	9813	25836	1461	17182	19270
21141	31365	12680	1723	17507	4054	11178	31577	2484	29080	8063	18886	16622	943	25647	9238	27933	12546	7382	13702
3806	12494	14471	12909	17531	13889	13201	9327	13655	15940	32256	18164	19597	28568	11111	2008	1748	16676	20445	101
22438	23181	11846	31358	27041	25352	7124	22044	15917	12908	15565	25343	28767	6284	32398	669	7965	11971	29392	9823
17027	26576	28714	32268	28806	20964	7127	27269	21719	16122	16570	2228	24586	18279	6047	26815	29176	23218	25796	17793
866	21157	3736	20538	4823	15524	4546	25733	22743	19774	30309	14475	1848	12802	10914	23927	6089	13716	26207	9258
28214	27136	31815	14895	20779	19789	15378	4849	32444	7254	18951	28971	24581	18389	4031	9377	8205	16321	10795	20494
10737	2266	30937	19293	21054	20610	12914	30235	12190	29390	8840	3629	26295	9949	29838	24254	27984	17768	12328	23420
2229	23963	19110	31748	2909	3107	29130	27546	5579	18569	29650	24862	24242	7358	26802	13115	18012	31479	162	31970
14668	9658	7128	26103	9763	24121	3991	25674	2752	19680	15464	2248	23723	22570	22952	11507	20660	23992	6722	5263
17879	420	3774	22430	22371	2067	26747	10383	23132	27913	568	19123	18973	11906	20953	19696	26689	31934	10088	23737
5060	17628	23899	17725	7014	18858	24085	28383	3920	16060	8879	29415	22010	6587	3831	6007	2124	3584	20153	18368
22788	26209	6206	23669	2903	12619	30739	18560	15579	29458	2571	32245	1700	21124	17287	8004	14765	29636	13045	20658
14970	30038	22679	15882	16380	17270	31878	10383	31157	13742	9718	4406	24861	10919	6075	21266	14915	5696	30221	16912
1975	13789	31112	8676	30120	24321	21366	2371	74	7200	10065	1363	22906	2990	15748	4448	20901	13692	21362	14032
18406	19012	11449	26969	25966	387	18872	29553	10281	2438	26447	1798	159	15816	11237	18032	1816	6011	9648	22948
3075	3173	32304	25514	1944	20461	1789	27729	11453	10870	963	4641	8998	23275	21899	6289	11457	13979	27452	9850
14929	31560	7009	18636	13144	1914	19244	3456	30011	27929	1723	19149	19873	4667	28315	26271	29724	21563	7819	12869
18187	24843	29058	11881	20415	15051	18163	19270	20956	6554	11599	30997	27138	8108	5580	7368	32685	5020	30053	15611
3674	5380	30497	31528	2540	32588	9113	11546	25165	28351	8628	10916	27224	7140	29878	9106	9719	267	23417	4576
17288	32294	13561	7210	17542	28378	3607	31844	6501	26326	15510	16075	13501	2148	11114	27931	22955	10557	15410	31235
10613	14754	25091	214	13420	8616	22887	11651	4631	2260	8613	24775	17549	15335	6979	25761	27427	9467	28618	17671
2119	2511	9929	8407	24236	1120	3100	1808	10664	27065	19310	13378	13530	4875	25853	17475	5903	15616	24477	11300
5222	29005	23552	4195	27571	11911	27956	19298	4898	16951	23149	14360	10269	2352	11781	5383	5743	2592	13761	4974
15017	7782	22614	26303	964	7459	25644	26707	22537	15508	15201	9053	16686	7583	273	23837	9154	13739	11221	27990
1483	2741	8585	31489	10413	30112	16467	28995	31309	24269	30944	16541	8567	10476	24049	16483	10621	15890	19735	17519
4385	29451	5306	15126	16565	13553	15200	26459	11137	13565	19500	2915	8293	1694	19621	5929	3520	25544	16314	12147
15504	2959	23042	8453	18138	28404	19272	5140	19788	8191	16710	5117	12321	14094	1969	16183	20293	8812	26998	13190
5561	5157	14148	2674	21562	537	5962	31224	12061	27728	578	28031	9086	23949	4526	11022	26521	23078	865	22715
10872	12562	5698	30311	30415	25412	9293	8104	15652	5431	7642	10759	18738	16075	18978	29548	9872	3407	28927	29910
14478	11231	20979	27983	2400	26096	3180	14624	5246	22569	23878	10561	4170	9077	21906	28435	31475	22102	28310	28753
28314	124	7956	5956	180	9366	21968	29495	12464	31848	32076	15659	10713	17181	27862	5324	23677	31199	27332	2467
12879	23206	9215	17548	25098	27981	15550	25963	9815	29419	24212	26907	23537	7008	26541	11175	19207	14638	8021	23229
8162	26507	5049	27743	22215	22196	1266	28124	7967	12931	319	16127	31189	22340	5778	3462	5888	18629	15695	9429
14018	8108	24656	26092	4463	24845	9772	31639	2802	29756	24505	7908	13677	10976	16335	32730	26400	3913	16463	9832
26508	27908	22628	24476	30680	18348	26633	2838	14963	13314	31948	23739	15867	18240	21457	26286	12126	4267	15641	32636
30527	20840	17412	22678	18075	26256	16661	22789	22188	6535	14582	4185	24589	19081	11452	21986	3360	10629	16235	26659
27565	28975	21693	8324	8651	22609	3359	3911	27140	11617	17149	5053	6836	20569	27967	17594	15538	32451	2836	15686
30002	9747	31982	8597	18154	12346	28366	28730	28276	32376	14273	29591	24052	1650	21162	26520	7162	17796	21571	10145
2474	32344	607	30916	21530	29880	28786	17464	5371	7072	17746	22022	26236	27032	3647	29702	28267	18240	17186	24842
9373	19501	24594	8281	22673	15859	14364	3423	14928	1411	25924	7074	27287	3768	31175	21240	22072	17964	22179	23544
24766	10576	19289	12462	8784	7356	25330	17811	15576	31939	576	16059	3172	7243	15206	1361	14028	9691	31387	20801
24213	4854	28714	31540	32021	11688	23485	10945	10200	20574	7388	13537	17731	22523	11441	16036	29815	31783	25870	30755
11384	490	14513	950	22159	31867	16582	23911	26604	4178	17325	22182	16016	27780	6398	31294	17770	28240	3786	27783
9152	8949	13348	7133	31697	7111	11488	21842	31929	18562	29339	4512	19348	19422	9980	3682	2022	32356	23352	1923
28475	4991	28892	9462	25610	5334	30663	28839	23519	10201	11637	26802	30905	20890	388	468	20913	11487	17264	11806
11997	18037	23970	15345	15476	5063	16809	8486	31027	14255	27079	1677	25599	2443	5039	10137	11467	4756	6285	23129
27836	30059	1607	21418	10635	29685	24066	31660	10284	1897	7145	26226	21165	16039	27689	17662	13664	22220	12608	25196
22332	16899	16248	365	29057	4254	29102	11767	19099	28773	31576	22331	14409	13869	7111	17880	3326	9645	5801	16974
29832	27534	5585	32693	1007	32193	22587	7855	160	22037	21066	23707	8906	15113	9045	17163	22281	2782	1122	27512
17218	15601	5169	11061	4814	3400	9341	15266	19930	1643	27774	12962	16397	23925	17586	24399	12908	21610	20445	24300
31867	5835	13647	32282	12453	17512	20581	14927	26590	7798	31058	30597	28807	2785	19231	15919	25746	25060	2801	5489
27366	14806	5259	19856	10245	9543	28691	20136	8684	5963	29977	16285	6971	25110	7893	6483	10645	969	30128	31266
2890	13708	12807	19844	51	28893	31787	7185	10718	24359	28076	6062	14059	26519	14295	14337	23990	20267	4989	31528
27191	7948	24054	7850	25382	17693	1894	25773	2658	8916	13887	14698	15507	32329	17415	19679	29710	2444	30556	29891
29434	29756	7989	27327	22705	15189	29546	15067	9833	11082	24183	30263	30484	18516	5245	32251	28293	4361	7049	31376
9171	20272	10521	21265	2818	27348	30940	14588	8672	29591	186	7214	25646	21577	9748	6926	19200	25785	22605	17160
23399	19915	13449	13629	2124	29643	5812	888	27551	23297	15303	22884	6834	14982	22854	17917	6623	12630	19981	14661
13169	20901	20557	2616	13762	30327	15570	6401	23712	5995	27527	24942	27125	3799	11579	4514	12711	1562	22181	30986
7358	31790	31910	25490	26565	6781	17871	13592	8306	19446	29987	22816	9865	19039	4638	23242	13309	5613	20982	14594
12376	2834	9760	19191	21342	2710	5142	18638	23277	26601	14936	19607	22568	4536	9904	24448	22485	10430	25019	26440
27138	30941	21413	2039	19695	2157	26164	19917	16168	12756	2056	13176	15602	31574	29985	22666	11496	8495	26785	31785
16358	1503	7123	4104	2086	31942	13933	30615	2985	8944	5138	18295	21977	14898	795	6449	19564	14966	24727	18215
19339	3411	13712	9419	19764	10209	14737	1806	8157	30411	24164	12572	28762	20645	18720	31046	11008	25216	23652	14911
30731	19132	14301	25740	22333	22046	20750	17462	7880	4898	2384	20162	24942	12179	25879	3426	32743	21592	18552	30573
27011	29585	23784	20749	20496	15587	1095	25144	21246	11279	32029	6625	26049	26058	7203	29039	30071	22217	16133	9326
4555	18715	23654	4228	7449	25531	21796	20903	18387	18534	27358	28302	23331	17322	32692	10597	5841	17216	846	18629
9832	1691	12576	27875	29076	15809	1004	17672	19407	2650	648	14657	18236	5894	18913	23639	11987	14580	30784	14849
27583	20401	24012	21849	23044	22333	5713	27533	20581	24676	28735	20183	24453	25419	17654	28079	3148	8266	9792	23103
2444	761	1311	26135	13541	15246	13770	9762	23270	614	29938	29400	1652	14817	21065	14518	24432	25203	9285	11499
23700	5368	26913	14933	19614	30536	14630	15019	31409	24332	11816	20476	29176	5840	25683	29272	9356	31065	30760	1485
31128	22328	9666	3221	1723	23199	27998	18829	30893	23924	24858	26345	28454	26020	32765	29990	20475	15290	16952	22081
21898	20400	15019	26919	23641	24580	29099	2412	13306	5903	23811	14143	30514	4755	6456	31646	12122	2451	18450	23750
18180	1127	14423	30446	4066	23311	15066	3380	24548	28104	18612	9944	2465	19421	24274	3240	13304	15552	12976	15035
21751	24409	9315	6754	21499	21406	4573	6236	5913	8804	28525	27465	32701	22388	18821	7777	6801	482	5056	13414
1697	3738	26915	30423	22460	12604	8612	17767	30749	20266	24808	31150	19787	8415	593	13085	9277	32130	1592	7991
10434	1210	25719	4606	27680	6853	26667	684	16123	27332	30904	16548	25209	25433	29709	29864	21668	24948	32297	16972
15376	32106	27101	7595	14013	11848	7892	10584	4158	14182	8402	12440	8987	5183	7225	4558	26997	22143	7121	11574
232	10846	19400	11222	9654	29997	28152	12978	26913	16942	25449	22080	10008	29097	28439	25115	32534	24124	5621	18683
21576	27763	16433	20709	6382	14489	32698	20383	26883	22221	8192	2919	14368	22872	25339	5092	5790	4413	3950	10077
20987	15634	13421	30761	29822	6671	17949	26215	26654	2917	30651	495	16545	19408	30431	26760	28929	23920	27650	21595
28691	11221	25662	28327	4202	5209	2134	15031	3962	18610	17654	11537	8185	16327	18492	17137	29579	10435	30838	11765
1949	5224	18478	26650	14737	18599	2916	17383	26140	29293	12826	19688	6125	10687	3094	3166	2448	31753	31203	1589
32401	28851	12057	566	14308	15350	27102	30078	1924	5102	17325	8239	18267	23536	32598	13157	14178	6685	30790	4972
1801	27447	5897	2608	3545	26804	28429	32244	30552	13585	27049	71	26157	8809	8797	18740	21124	10054	22620	29370
10164	5559	6471	2172	25887	18595	2364	16312	18010	15196	27663	27517	13967	16247	21463	281	4895	17628	6317	16593
395	26649	32176	22230	23700	15100	10061	2164	31905	31584	18109	16779	24418	11335	7886	5699	29363	17705	17895	3324
1731	27532	18758	17540	11125	27349	5517	19085	32006	24158	18557	13918	9201	16840	20481	23496	3087	23443	31342	10844
5891	13803	23561	3291	19925	6597	11722	23790	21981	16427	2399	16151	11491	11732	9844	31464	28804	27896	32050	9075
13527	6498	29189	9217	11857	29383	28323	1287	13030	26966	3146	32085	22129	22672	13128	9105	9814	25690	21441	21476
18534	11345	7085	7667	259	18781	20000	20241	25732	18825	8142	27826	14299	7698	15566	13091	17524	12221	23454	27769
9057	3438	360	13256	17333	26871	23427	30869	12333	22062	21053	22157	22550	66	14552	5495	24426	18767	16082	25959
14909	2095	1642	11060	5975	22676	1119	28973	24099	12627	3323	20488	17352	13571	12880	25627	15253	28871	22466	8911
18082	32104	7877	9297	26292	13991	4328	13706	14434	31953	11027	18002	30838	13459	11788	2016	30870	30992	22592	20357
18212	13361	27841	4507	3682	4412	11147	2232	28378	32169	7947	23847	22781	11313	25314	24728	10762	20007	18406	12822
4145	30475	31081	24122	31225	24157	1983	20382	5343	29615	31738	9109	7999	30974	22776	14105	4472	5954	11680	5
25164	8516	7272	1669	27269	30896	31770	4810	11230	18795	30169	25346	32544	3878	17503	32135	28044	6452	30856	29526
14713	152	26388	9924	23102	17507	9128	27244	28498	61	11543	3180	28338	28993	12000	8657	4739	15630	31736	9807
18937	12058	9929	17462	12663	24650	23162	22689	22008	31936	22897	2032	18349	7157	17686	30329	16359	24327	4826	31099
24120	18772	21113	21587	16597	1863	10619	22003	31807	6002	10241	27279	13859	2525	23230	30105	26494	18846	15940	2032
2564	9386	30593	18005	13507	1515	30089	5150	27652	5523	24726	22062	10354	13231	31308	25124	22910	255	21314	28115
26369	27141	31167	4851	30243	26716	1473	15125	30077	28235	9796	2013	13434	12442	5056	2923	2563	17060	3060	25882
20059	14510	15074	5741	11335	17527	13595	9286	3443	16	26428	22617	9745	23278	7865	14049	25539	23870	4057	31889
17339	13688	32002	14542	21536	17463	25399	22555	25780	6728	20447	13013	10933	7425	17352	29728	23553	17620	18283	27937
1405	10788	5234	10350	8374	21590	30839	20930	11465	32556	21775	17910	20097	19022	24839	24364	15296	1834	3821	20814
30240	6398	15570	10935	6361	6963	4431	19759	15846	16877	10694	29469	15971	10464	32234	5368	21050	1125	7298	17151
21246	26829	9578	18218	9751	7157	9434	9056	4640	9498	13290	16362	909	3823	598	24104	1169	4077	11647	9090
27711	3307	2227	20642	2287	10734	15022	30944	18915	23874	21601	19966	11306	14538	17650	21526	28357	23956	20227	4560
21001	19888	25399	4312	26180	4163	1010	17040	11683	23511	5729	7426	5459	15093	17595	1048	2535	24310	21958	21263
11002	5398	7580	6697	25109	4554	27567	25762	24787	1620	6667	6886	19010	13460	8667	21761	2957	29985	22831	12631
10200	25496	15868	917	31596	9524	29284	28647	14868	32159	20024	18028	11462	9736	10684	13031	29318	6774	17834	5303
18568	20828	29817	4873	7573	4461	26846	16716	29871	22961	19860	26597	23288	4057	2649	17700	29904	26832	23097	23159
26174	16274	5902	6622	6801	20033	24136	1951	12103	32118	29418	9275	1581	15829	213	12960	17096	8164	9545	11936
14068	7709	24745	1954	715	19777	21886	29592	27592	26352	30911	28209	12076	25207	5968	14415	21409	4073	21704	27579
15902	26993	1911	30488	3594	3814	5544	5653	1188	8096	14371	6631	31650	26250	17910	5623	12056	3193	28021	17623
24220	17596	32384	14715	2472	10229	10756	12454	19264	12583	23236	5794	6356	4367	2906	5428	26727	19384	15736	15823
497	21578	30324	9224	2	6946	25860	31818	17321	16936	5190	4811	24468	27485	20483	11966	15992	21940	7732	13771
2228	15395	29125	9148	3377	11001	31386	10873	12684	16242	14032	3638	11639	1417	10565	4587	5468	26637	22874	2052
30788	26359	32759	23386	5368	2043	1488	9315	27237	13661	14055	7845	10053	32518	20306	4721	15612	29143	17727	1741
6592	31037	29749	20402	19965	32518	3485	19576	8440	15731	29312	27278	22706	30606	23186	16494	14607	3005	27760	21712
32311	5272	11046	26142	22077	3064	23796	17961	7679	9296	20306	7706	25933	19521	7217	11947	32333	4200	21636	24727
7197	20347	13311	14670	17595	29844	16926	2030	6690	11212	1130	24175	16054	17676	9720	11037	22754	14624	14386	1612
31232	1293	28889	2119	27769	20389	2379	15241	11565	3416	8962	32560	5141	5709	21854	28078	28710	25266	18596	7106
6777	24912	582	17319	17578	7266	18021	12427	1662	8359	12948	32322	28360	23222	30175	316	7053	24210	18956	27316
7526	19838	4640	32043	10790	19986	16933	25877	25277	19087	29739	2514	12380	26992	20109	27359	31962	29761	8053	23886
19031	8372	20898	15731	28191	28658	7785	26849	29392	6191	8442	5269	26048	11393	12005	21360	5017	30450	6621	24811
30790	14548	16059	1030	26131	17748	1478	7809	10255	10834	14385	15439	9141	23408	20197	14152	15820	4969	7809	17182
1676	24485	1183	30098	28930	2570	31322	7911	6582	21780	12301	1687	24714	15912	5724	24646	23013	14885	30841	3316
23313	8253	2976	31862	9698	14083	6116	17191	30617	6084	7726	14299	32519	23579	8067	11796	32246	18880	27013	8313
6596	28833	3133	24451	8017	28468	23831	6266	15900	20747	11054	18592	32424	15273	2250	28844	30757	23956	20007	7289
2380	21419	14713	4864	6283	30906	20524	17028	8034	21324	25968	15628	1293	5568	27125	22806	3171	25759	26867	19082
